event_id,shipment_id,event_timestamp,location,latitude,longitude,event_type,status
EVT000018002,SHP0004023,2026-08-24 17:15:00,Bengaluru,12.92792,77.658982,AT_WAREHOUSE,At Warehouse
EVT000018003,SHP0004023,2026-08-26 00:15:00,Chennai,13.054876,80.308548,IN_TRANSIT,In Transit
EVT000018004,SHP0004024,2026-08-05 12:06:00,Ahmedabad,23.02939,72.612996,ORDER_CREATED,Order Created
EVT000018005,SHP0004024,2026-08-06 05:06:00,Mumbai,19.078723,72.936322,PICKED_UP,Picked Up
EVT000018006,SHP0004024,2026-08-06 00:06:00,Bengaluru,12.935572,77.596721,AT_WAREHOUSE,At Warehouse
EVT000018007,SHP0004024,2026-08-07 21:06:00,Chennai,13.07914,80.24247,IN_TRANSIT,In Transit
EVT000018008,SHP0004025,2026-03-12 05:48:00,Hyderabad,17.361621,78.465545,ORDER_CREATED,Order Created
EVT000018009,SHP0004025,2026-03-12 12:48:00,Mumbai,19.068764,72.894847,PICKED_UP,Picked Up
EVT000018010,SHP0004025,2026-03-12 21:48:00,Bengaluru,12.957748,77.573651,AT_WAREHOUSE,At Warehouse
EVT000018011,SHP0004025,2026-03-13 05:48:00,Chennai,13.075288,80.200171,IN_TRANSIT,In Transit
EVT000018012,SHP0004025,2026-03-13 13:48:00,Chennai,13.096721,80.222136,OUT_FOR_DELIVERY,Out For Delivery
EVT000018013,SHP0004025,2026-03-15 18:48:00,Chennai,13.090496,80.312948,DELIVERED,Delivered
EVT000018014,SHP0004026,2026-05-28 02:46:00,Ahmedabad,23.018173,72.603084,ORDER_CREATED,Order Created
EVT000018015,SHP0004026,2026-05-28 21:46:00,Mumbai,19.044223,72.882264,PICKED_UP,Picked Up
EVT000018016,SHP0004026,2026-05-29 14:46:00,Bengaluru,13.007094,77.579406,AT_WAREHOUSE,At Warehouse
EVT000018017,SHP0004027,2026-06-01 14:59:00,New Delhi,28.612882,77.230096,ORDER_CREATED,Order Created
EVT000018018,SHP0004027,2026-06-02 07:59:00,Mumbai,19.109196,72.930553,PICKED_UP,Picked Up
EVT000018019,SHP0004027,2026-06-02 16:59:00,Bengaluru,12.964199,77.569611,AT_WAREHOUSE,At Warehouse
EVT000018020,SHP0004027,2026-06-03 17:59:00,Chennai,13.084515,80.27143,IN_TRANSIT,In Transit
EVT000018021,SHP0004028,2026-03-09 23:19:00,Chennai,13.095625,80.211927,ORDER_CREATED,Order Created
EVT000018022,SHP0004028,2026-03-10 06:19:00,Mumbai,19.059538,72.867649,PICKED_UP,Picked Up
EVT000018023,SHP0004028,2026-03-10 19:19:00,Bengaluru,12.988641,77.579182,AT_WAREHOUSE,At Warehouse
EVT000018024,SHP0004028,2026-03-11 02:19:00,Hyderabad,17.410266,78.52997,IN_TRANSIT,In Transit
EVT000018025,SHP0004028,2026-03-11 07:19:00,Hyderabad,17.460223,78.510934,OUT_FOR_DELIVERY,Out For Delivery
EVT000018026,SHP0004029,2026-05-30 17:53:00,New Delhi,28.591787,77.234562,ORDER_CREATED,Order Created
EVT000018027,SHP0004029,2026-05-31 08:53:00,Mumbai,19.118598,72.883461,PICKED_UP,Picked Up
EVT000018028,SHP0004029,2026-05-31 19:53:00,Bengaluru,13.024083,77.63789,AT_WAREHOUSE,At Warehouse
EVT000018029,SHP0004029,2026-05-31 14:53:00,Chennai,13.125621,80.267155,IN_TRANSIT,In Transit
EVT000018030,SHP0004029,2026-06-01 05:53:00,Hyderabad,17.3735,78.4744,OUT_FOR_DELIVERY,Out For Delivery
EVT000018031,SHP0004029,2026-06-02 10:53:00,Hyderabad,17.368105,78.445368,DELIVERED,Delivered
EVT000018032,SHP0004030,2026-07-06 21:09:00,Bengaluru,12.951349,77.587388,ORDER_CREATED,Order Created
EVT000018033,SHP0004030,2026-07-07 14:09:00,Mumbai,19.068116,72.875759,PICKED_UP,Picked Up
EVT000018034,SHP0004030,2026-07-08 05:09:00,Chennai,13.079575,80.262503,AT_WAREHOUSE,At Warehouse
EVT000018035,SHP0004031,2026-09-19 10:55:00,Hyderabad,17.396291,78.49918,ORDER_CREATED,Order Created
EVT000018036,SHP0004031,2026-09-19 21:55:00,Mumbai,19.059431,72.919792,PICKED_UP,Picked Up
EVT000018037,SHP0004031,2026-09-20 06:55:00,Bengaluru,12.98973,77.614742,AT_WAREHOUSE,At Warehouse
EVT000018038,SHP0004032,2026-06-14 14:57:00,Ahmedabad,23.012168,72.614623,ORDER_CREATED,Order Created
EVT000018039,SHP0004032,2026-06-14 20:57:00,Mumbai,19.122627,72.859485,PICKED_UP,Picked Up
EVT000018040,SHP0004032,2026-06-15 14:57:00,Bengaluru,12.98075,77.602738,AT_WAREHOUSE,At Warehouse
EVT000018041,SHP0004032,2026-06-16 14:57:00,Chennai,13.11704,80.226751,IN_TRANSIT,In Transit
EVT000018042,SHP0004032,2026-06-17 02:57:00,Hyderabad,17.30859,78.520268,OUT_FOR_DELIVERY,Out For Delivery
EVT000018043,SHP0004033,2026-08-26 15:10:00,New Delhi,28.627298,77.210316,ORDER_CREATED,Order Created
EVT000018044,SHP0004033,2026-08-27 08:10:00,Mumbai,19.073761,72.846131,PICKED_UP,Picked Up
EVT000018045,SHP0004033,2026-08-28 01:10:00,Bengaluru,12.970676,77.588311,AT_WAREHOUSE,At Warehouse
EVT000018046,SHP0004033,2026-08-29 00:10:00,Chennai,13.134077,80.288271,IN_TRANSIT,In Transit
EVT000018047,SHP0004033,2026-08-28 15:10:00,Hyderabad,17.364687,78.47584,OUT_FOR_DELIVERY,Out For Delivery
EVT000018048,SHP0004033,2026-08-29 08:10:00,Hyderabad,17.376346,78.499498,DELIVERED,Delivered
EVT000018049,SHP0004034,2026-07-28 00:55:00,Ahmedabad,23.08664,72.554707,ORDER_CREATED,Order Created
EVT000018050,SHP0004034,2026-07-28 17:55:00,Mumbai,19.105324,72.880866,PICKED_UP,Picked Up
EVT000018051,SHP0004034,2026-07-28 22:55:00,Bengaluru,12.979928,77.61057,AT_WAREHOUSE,At Warehouse
EVT000018052,SHP0004035,2026-02-02 17:42:00,Chennai,13.089793,80.304845,ORDER_CREATED,Order Created
EVT000018053,SHP0004035,2026-02-03 00:42:00,Mumbai,19.065477,72.886394,PICKED_UP,Picked Up
EVT000018054,SHP0004035,2026-02-03 07:42:00,Bengaluru,12.899779,77.667892,AT_WAREHOUSE,At Warehouse
EVT000018055,SHP0004035,2026-02-04 20:42:00,Hyderabad,17.418331,78.465023,IN_TRANSIT,In Transit
EVT000018056,SHP0004036,2026-07-25 11:49:00,Mumbai,19.101733,72.898164,ORDER_CREATED,Order Created
EVT000018057,SHP0004036,2026-07-25 21:49:00,Bengaluru,12.936025,77.585332,PICKED_UP,Picked Up
EVT000018058,SHP0004036,2026-07-26 09:49:00,Chennai,13.057485,80.258703,AT_WAREHOUSE,At Warehouse
EVT000018059,SHP0004036,2026-07-27 05:49:00,Hyderabad,17.409942,78.492231,IN_TRANSIT,In Transit
EVT000018060,SHP0004036,2026-07-27 11:49:00,Hyderabad,17.363219,78.477911,OUT_FOR_DELIVERY,Out For Delivery
EVT000018061,SHP0004036,2026-07-26 17:49:00,Hyderabad,17.430221,78.471146,DELIVERED,Delivered
EVT000018062,SHP0004037,2026-01-29 19:09:00,Bengaluru,12.945832,77.552092,ORDER_CREATED,Order Created
EVT000018063,SHP0004037,2026-01-30 08:09:00,Mumbai,19.132518,72.854284,PICKED_UP,Picked Up
EVT000018064,SHP0004037,2026-01-30 23:09:00,Chennai,13.090819,80.243364,AT_WAREHOUSE,At Warehouse
EVT000018065,SHP0004037,2026-01-31 07:09:00,Hyderabad,17.396285,78.451009,IN_TRANSIT,In Transit
EVT000018066,SHP0004037,2026-02-01 07:09:00,Hyderabad,17.37195,78.480124,OUT_FOR_DELIVERY,Out For Delivery
EVT000018067,SHP0004037,2026-01-31 11:09:00,Hyderabad,17.416494,78.512668,DELIVERED,Delivered
EVT000018068,SHP0004038,2026-07-26 14:32:00,New Delhi,28.667366,77.221289,ORDER_CREATED,Order Created
EVT000018069,SHP0004038,2026-07-27 01:32:00,Mumbai,19.076544,72.875526,PICKED_UP,Picked Up
EVT000018070,SHP0004038,2026-07-27 14:32:00,Bengaluru,12.932931,77.614769,AT_WAREHOUSE,At Warehouse
EVT000018071,SHP0004039,2026-01-24 03:13:00,Bengaluru,12.963953,77.566873,ORDER_CREATED,Order Created
EVT000018072,SHP0004039,2026-01-24 09:13:00,Mumbai,19.0265,72.887267,PICKED_UP,Picked Up
EVT000018073,SHP0004039,2026-01-24 17:13:00,Chennai,13.121204,80.238334,AT_WAREHOUSE,At Warehouse
EVT000018074,SHP0004039,2026-01-25 12:13:00,Hyderabad,17.335809,78.459204,IN_TRANSIT,In Transit
EVT000018075,SHP0004039,2026-01-25 23:13:00,Hyderabad,17.355434,78.549369,OUT_FOR_DELIVERY,Out For Delivery
EVT000018076,SHP0004040,2026-06-26 06:36:00,New Delhi,28.592218,77.2145,ORDER_CREATED,Order Created
EVT000018077,SHP0004040,2026-06-26 20:36:00,Mumbai,19.107492,72.879574,PICKED_UP,Picked Up
EVT000018078,SHP0004040,2026-06-27 16:36:00,Bengaluru,12.965831,77.584458,AT_WAREHOUSE,At Warehouse
EVT000018079,SHP0004040,2026-06-27 15:36:00,Chennai,13.118804,80.28948,IN_TRANSIT,In Transit
EVT000018080,SHP0004040,2026-06-27 06:36:00,Hyderabad,17.439863,78.516576,OUT_FOR_DELIVERY,Out For Delivery
EVT000018081,SHP0004040,2026-06-28 18:36:00,Hyderabad,17.368179,78.535999,DELIVERED,Delivered
EVT000018082,SHP0004041,2026-08-03 23:40:00,Bengaluru,12.972447,77.587674,ORDER_CREATED,Order Created
EVT000018083,SHP0004041,2026-08-04 12:40:00,Mumbai,19.075275,72.885794,PICKED_UP,Picked Up
EVT000018084,SHP0004041,2026-08-04 11:40:00,Chennai,13.165301,80.26652,AT_WAREHOUSE,At Warehouse
EVT000018085,SHP0004041,2026-08-05 17:40:00,Hyderabad,17.379787,78.487599,IN_TRANSIT,In Transit
EVT000018086,SHP0004041,2026-08-07 03:40:00,Hyderabad,17.37754,78.440356,OUT_FOR_DELIVERY,Out For Delivery
EVT000018087,SHP0004042,2026-01-10 20:12:00,Chennai,13.130972,80.253847,ORDER_CREATED,Order Created
EVT000018088,SHP0004042,2026-01-11 03:12:00,Mumbai,19.046085,72.948639,PICKED_UP,Picked Up
EVT000018089,SHP0004042,2026-01-11 10:12:00,Bengaluru,12.957525,77.558246,AT_WAREHOUSE,At Warehouse
EVT000018090,SHP0004042,2026-01-11 20:12:00,Hyderabad,17.425488,78.445399,IN_TRANSIT,In Transit
EVT000018091,SHP0004043,2026-07-24 21:06:00,Mumbai,19.088302,72.842006,ORDER_CREATED,Order Created
EVT000018092,SHP0004043,2026-07-25 07:06:00,Bengaluru,12.984787,77.6051,PICKED_UP,Picked Up
EVT000018093,SHP0004043,2026-07-25 21:06:00,Chennai,13.03454,80.288772,AT_WAREHOUSE,At Warehouse
EVT000018094,SHP0004043,2026-07-26 03:06:00,Hyderabad,17.390267,78.448563,IN_TRANSIT,In Transit
EVT000018095,SHP0004044,2026-02-22 04:00:00,Mumbai,19.077358,72.860372,ORDER_CREATED,Order Created
EVT000018096,SHP0004044,2026-02-22 12:00:00,Bengaluru,12.948946,77.596186,PICKED_UP,Picked Up
EVT000018097,SHP0004044,2026-02-22 18:00:00,Chennai,13.057984,80.262353,AT_WAREHOUSE,At Warehouse
EVT000018098,SHP0004045,2026-02-25 20:29:00,Bengaluru,12.92912,77.574963,ORDER_CREATED,Order Created
EVT000018099,SHP0004045,2026-02-26 11:29:00,Mumbai,19.111787,72.863473,PICKED_UP,Picked Up
EVT000018100,SHP0004045,2026-02-27 08:29:00,Chennai,13.11832,80.252922,AT_WAREHOUSE,At Warehouse
EVT000018101,SHP0004045,2026-02-27 14:29:00,Hyderabad,17.357096,78.507215,IN_TRANSIT,In Transit
EVT000018102,SHP0004046,2026-08-23 00:55:00,Bengaluru,12.942318,77.642472,ORDER_CREATED,Order Created
EVT000018103,SHP0004046,2026-08-23 10:55:00,Mumbai,19.047838,72.922733,PICKED_UP,Picked Up
EVT000018104,SHP0004046,2026-08-24 12:55:00,Chennai,13.082997,80.287494,AT_WAREHOUSE,At Warehouse
EVT000018105,SHP0004046,2026-08-24 00:55:00,Hyderabad,17.333117,78.461794,IN_TRANSIT,In Transit
EVT000018106,SHP0004047,2026-03-22 11:47:00,Bengaluru,13.006221,77.580893,ORDER_CREATED,Order Created
EVT000018107,SHP0004047,2026-03-22 19:47:00,Mumbai,19.059203,72.917098,PICKED_UP,Picked Up
EVT000018108,SHP0004047,2026-03-23 21:47:00,Chennai,13.107719,80.265586,AT_WAREHOUSE,At Warehouse
EVT000018109,SHP0004047,2026-03-24 17:47:00,Hyderabad,17.404937,78.501714,IN_TRANSIT,In Transit
EVT000018110,SHP0004047,2026-03-25 15:47:00,Hyderabad,17.416052,78.503957,OUT_FOR_DELIVERY,Out For Delivery
EVT000018111,SHP0004047,2026-03-24 08:47:00,Hyderabad,17.444116,78.496133,DELIVERED,Delivered
EVT000018112,SHP0004048,2026-05-05 23:19:00,Mumbai,19.106063,72.880721,ORDER_CREATED,Order Created
EVT000018113,SHP0004048,2026-05-06 17:19:00,Bengaluru,12.997066,77.626982,PICKED_UP,Picked Up
EVT000018114,SHP0004048,2026-05-06 19:19:00,Chennai,13.032312,80.287327,AT_WAREHOUSE,At Warehouse
EVT000018115,SHP0004048,2026-05-08 05:19:00,Hyderabad,17.432539,78.485734,IN_TRANSIT,In Transit
EVT000018116,SHP0004048,2026-05-07 03:19:00,Hyderabad,17.318172,78.511018,OUT_FOR_DELIVERY,Out For Delivery
EVT000018117,SHP0004048,2026-05-08 16:19:00,Hyderabad,17.416573,78.493851,DELIVERED,Delivered
EVT000018118,SHP0004049,2026-03-05 06:02:00,Chennai,13.032558,80.300887,ORDER_CREATED,Order Created
EVT000018119,SHP0004049,2026-03-06 01:02:00,Mumbai,19.100982,72.87943,PICKED_UP,Picked Up
EVT000018120,SHP0004049,2026-03-06 04:02:00,Bengaluru,13.001773,77.558383,AT_WAREHOUSE,At Warehouse
EVT000018121,SHP0004049,2026-03-06 00:02:00,Hyderabad,17.373167,78.528044,IN_TRANSIT,In Transit
EVT000018122,SHP0004049,2026-03-06 18:02:00,Hyderabad,17.409408,78.457891,OUT_FOR_DELIVERY,Out For Delivery
EVT000018123,SHP0004050,2026-05-09 10:37:00,Chennai,13.077514,80.280168,ORDER_CREATED,Order Created
EVT000018124,SHP0004050,2026-05-09 22:37:00,Mumbai,19.078245,72.892755,PICKED_UP,Picked Up
EVT000018125,SHP0004050,2026-05-10 10:37:00,Bengaluru,12.945277,77.586401,AT_WAREHOUSE,At Warehouse
EVT000018126,SHP0004051,2026-05-13 08:05:00,Chennai,13.112941,80.26073,ORDER_CREATED,Order Created
EVT000018127,SHP0004051,2026-05-14 02:05:00,Mumbai,19.037447,72.864013,PICKED_UP,Picked Up
EVT000018128,SHP0004051,2026-05-14 22:05:00,Bengaluru,12.98299,77.609038,AT_WAREHOUSE,At Warehouse
EVT000018129,SHP0004051,2026-05-15 02:05:00,Hyderabad,17.351857,78.52849,IN_TRANSIT,In Transit
EVT000018130,SHP0004051,2026-05-15 20:05:00,Hyderabad,17.397263,78.476435,OUT_FOR_DELIVERY,Out For Delivery
EVT000018131,SHP0004051,2026-05-17 02:05:00,Hyderabad,17.429616,78.443197,DELIVERED,Delivered
EVT000018132,SHP0004052,2026-07-30 02:51:00,Hyderabad,17.366704,78.476798,ORDER_CREATED,Order Created
EVT000018133,SHP0004052,2026-07-30 08:51:00,Mumbai,19.086814,72.908656,PICKED_UP,Picked Up
EVT000018134,SHP0004052,2026-07-30 16:51:00,Bengaluru,12.973097,77.580786,AT_WAREHOUSE,At Warehouse
EVT000018135,SHP0004052,2026-08-01 08:51:00,Chennai,13.106125,80.254926,IN_TRANSIT,In Transit
EVT000018136,SHP0004052,2026-07-31 02:51:00,Chennai,13.080035,80.255283,OUT_FOR_DELIVERY,Out For Delivery
EVT000018137,SHP0004052,2026-08-02 05:51:00,Chennai,13.101311,80.300445,DELIVERED,Delivered
EVT000018138,SHP0004053,2026-07-07 14:27:00,Hyderabad,17.384003,78.453991,ORDER_CREATED,Order Created
EVT000018139,SHP0004053,2026-07-07 23:27:00,Mumbai,19.028208,72.866645,PICKED_UP,Picked Up
EVT000018140,SHP0004053,2026-07-08 04:27:00,Bengaluru,12.966635,77.625257,AT_WAREHOUSE,At Warehouse
EVT000018141,SHP0004054,2026-08-10 03:02:00,Bengaluru,12.924152,77.543308,ORDER_CREATED,Order Created
EVT000018142,SHP0004054,2026-08-10 15:02:00,Mumbai,19.063919,72.925175,PICKED_UP,Picked Up
EVT000018143,SHP0004054,2026-08-11 09:02:00,Chennai,13.114195,80.254166,AT_WAREHOUSE,At Warehouse
EVT000018144,SHP0004054,2026-08-10 21:02:00,Hyderabad,17.349841,78.500556,IN_TRANSIT,In Transit
EVT000018145,SHP0004054,2026-08-13 07:02:00,Hyderabad,17.379576,78.461747,OUT_FOR_DELIVERY,Out For Delivery
EVT000018146,SHP0004055,2026-01-02 11:34:00,Chennai,13.0712,80.323981,ORDER_CREATED,Order Created
EVT000018147,SHP0004055,2026-01-02 19:34:00,Mumbai,19.073322,72.912187,PICKED_UP,Picked Up
EVT000018148,SHP0004055,2026-01-03 21:34:00,Bengaluru,12.98934,77.630988,AT_WAREHOUSE,At Warehouse
EVT000018149,SHP0004056,2026-04-26 12:33:00,Ahmedabad,23.015187,72.538102,ORDER_CREATED,Order Created
EVT000018150,SHP0004056,2026-04-26 21:33:00,Mumbai,19.069263,72.865521,PICKED_UP,Picked Up
EVT000018151,SHP0004056,2026-04-27 00:33:00,Bengaluru,12.985042,77.545286,AT_WAREHOUSE,At Warehouse
EVT000018152,SHP0004056,2026-04-28 06:33:00,Chennai,13.0593,80.255275,IN_TRANSIT,In Transit
EVT000018153,SHP0004057,2026-08-20 21:48:00,New Delhi,28.598308,77.241518,ORDER_CREATED,Order Created
EVT000018154,SHP0004057,2026-08-21 14:48:00,Mumbai,19.017688,72.883193,PICKED_UP,Picked Up
EVT000018155,SHP0004057,2026-08-22 01:48:00,Bengaluru,12.917088,77.587211,AT_WAREHOUSE,At Warehouse
EVT000018156,SHP0004057,2026-08-22 00:48:00,Chennai,13.114408,80.29389,IN_TRANSIT,In Transit
EVT000018157,SHP0004057,2026-08-22 09:48:00,Hyderabad,17.349466,78.455365,OUT_FOR_DELIVERY,Out For Delivery
EVT000018158,SHP0004058,2026-02-13 10:58:00,Chennai,13.065127,80.310726,ORDER_CREATED,Order Created
EVT000018159,SHP0004058,2026-02-13 17:58:00,Mumbai,19.083818,72.873263,PICKED_UP,Picked Up
EVT000018160,SHP0004058,2026-02-14 22:58:00,Bengaluru,12.96195,77.572533,AT_WAREHOUSE,At Warehouse
EVT000018161,SHP0004058,2026-02-14 07:58:00,Hyderabad,17.423956,78.500837,IN_TRANSIT,In Transit
EVT000018162,SHP0004058,2026-02-15 06:58:00,Hyderabad,17.375979,78.500137,OUT_FOR_DELIVERY,Out For Delivery
EVT000018163,SHP0004059,2026-06-02 21:56:00,New Delhi,28.645364,77.219196,ORDER_CREATED,Order Created
EVT000018164,SHP0004059,2026-06-03 06:56:00,Mumbai,19.078258,72.85423,PICKED_UP,Picked Up
EVT000018165,SHP0004059,2026-06-04 05:56:00,Bengaluru,12.941719,77.619097,AT_WAREHOUSE,At Warehouse
EVT000018166,SHP0004059,2026-06-05 00:56:00,Chennai,13.05562,80.222722,IN_TRANSIT,In Transit
EVT000018167,SHP0004059,2026-06-04 21:56:00,Hyderabad,17.340161,78.47028,OUT_FOR_DELIVERY,Out For Delivery
EVT000018168,SHP0004059,2026-06-06 15:56:00,Hyderabad,17.411689,78.521563,DELIVERED,Delivered
EVT000018169,SHP0004060,2026-05-16 17:45:00,Chennai,13.123941,80.28837,ORDER_CREATED,Order Created
EVT000018170,SHP0004060,2026-05-17 11:45:00,Mumbai,19.044048,72.886007,PICKED_UP,Picked Up
EVT000018171,SHP0004060,2026-05-17 17:45:00,Bengaluru,12.905107,77.593739,AT_WAREHOUSE,At Warehouse
EVT000018172,SHP0004060,2026-05-18 05:45:00,Hyderabad,17.369323,78.450755,IN_TRANSIT,In Transit
EVT000018173,SHP0004060,2026-05-18 05:45:00,Hyderabad,17.442701,78.517149,OUT_FOR_DELIVERY,Out For Delivery
EVT000018174,SHP0004061,2026-08-30 05:57:00,Ahmedabad,23.026609,72.521811,ORDER_CREATED,Order Created
EVT000018175,SHP0004061,2026-08-30 22:57:00,Mumbai,19.022085,72.838264,PICKED_UP,Picked Up
EVT000018176,SHP0004061,2026-08-31 09:57:00,Bengaluru,12.977322,77.603512,AT_WAREHOUSE,At Warehouse
EVT000018177,SHP0004061,2026-09-01 14:57:00,Chennai,13.082599,80.283657,IN_TRANSIT,In Transit
EVT000018178,SHP0004062,2026-01-25 06:27:00,Ahmedabad,23.011234,72.514354,ORDER_CREATED,Order Created
EVT000018179,SHP0004062,2026-01-26 00:27:00,Mumbai,19.091404,72.854734,PICKED_UP,Picked Up
EVT000018180,SHP0004062,2026-01-25 22:27:00,Bengaluru,12.909976,77.584391,AT_WAREHOUSE,At Warehouse
EVT000018181,SHP0004062,2026-01-26 09:27:00,Chennai,13.043055,80.241178,IN_TRANSIT,In Transit
EVT000018182,SHP0004062,2026-01-28 10:27:00,Hyderabad,17.382367,78.488785,OUT_FOR_DELIVERY,Out For Delivery
EVT000018183,SHP0004062,2026-01-27 18:27:00,Hyderabad,17.42888,78.460853,DELIVERED,Delivered
EVT000018184,SHP0004063,2026-03-18 18:31:00,Chennai,13.067736,80.237743,ORDER_CREATED,Order Created
EVT000018185,SHP0004063,2026-03-19 11:31:00,Mumbai,19.049101,72.873262,PICKED_UP,Picked Up
EVT000018186,SHP0004063,2026-03-20 00:31:00,Bengaluru,13.004327,77.556853,AT_WAREHOUSE,At Warehouse
EVT000018187,SHP0004063,2026-03-20 03:31:00,Hyderabad,17.381311,78.440711,IN_TRANSIT,In Transit
EVT000018188,SHP0004063,2026-03-20 02:31:00,Hyderabad,17.393026,78.545327,OUT_FOR_DELIVERY,Out For Delivery
EVT000018189,SHP0004063,2026-03-20 00:31:00,Hyderabad,17.415185,78.437375,DELIVERED,Delivered
EVT000018190,SHP0004064,2026-06-06 09:26:00,Chennai,13.076877,80.287183,ORDER_CREATED,Order Created
EVT000018191,SHP0004064,2026-06-06 15:26:00,Mumbai,19.101125,72.876257,PICKED_UP,Picked Up
EVT000018192,SHP0004064,2026-06-07 09:26:00,Bengaluru,12.954223,77.562541,AT_WAREHOUSE,At Warehouse
EVT000018193,SHP0004064,2026-06-07 21:26:00,Hyderabad,17.358925,78.474037,IN_TRANSIT,In Transit
EVT000018194,SHP0004065,2026-04-20 08:29:00,Ahmedabad,23.060106,72.537173,ORDER_CREATED,Order Created
EVT000018195,SHP0004065,2026-04-21 01:29:00,Mumbai,19.061284,72.849434,PICKED_UP,Picked Up
EVT000018196,SHP0004065,2026-04-21 10:29:00,Bengaluru,12.975647,77.627011,AT_WAREHOUSE,At Warehouse
EVT000018197,SHP0004065,2026-04-22 11:29:00,Chennai,13.107192,80.274261,IN_TRANSIT,In Transit
EVT000018198,SHP0004065,2026-04-22 12:29:00,Hyderabad,17.368934,78.488298,OUT_FOR_DELIVERY,Out For Delivery
EVT000018199,SHP0004065,2026-04-22 10:29:00,Hyderabad,17.354465,78.536691,DELIVERED,Delivered
EVT000018200,SHP0004066,2026-01-24 15:36:00,New Delhi,28.593946,77.227584,ORDER_CREATED,Order Created
EVT000018201,SHP0004066,2026-01-25 03:36:00,Mumbai,19.091446,72.859588,PICKED_UP,Picked Up
EVT000018202,SHP0004066,2026-01-25 21:36:00,Bengaluru,12.925917,77.629791,AT_WAREHOUSE,At Warehouse
EVT000018203,SHP0004067,2026-07-15 05:51:00,Ahmedabad,23.014762,72.515638,ORDER_CREATED,Order Created
EVT000018204,SHP0004067,2026-07-16 00:51:00,Mumbai,19.093087,72.875878,PICKED_UP,Picked Up
EVT000018205,SHP0004067,2026-07-15 21:51:00,Bengaluru,12.950339,77.587509,AT_WAREHOUSE,At Warehouse
EVT000018206,SHP0004067,2026-07-17 11:51:00,Chennai,13.130319,80.212315,IN_TRANSIT,In Transit
EVT000018207,SHP0004067,2026-07-18 05:51:00,Hyderabad,17.406444,78.478137,OUT_FOR_DELIVERY,Out For Delivery
EVT000018208,SHP0004067,2026-07-17 12:51:00,Hyderabad,17.382835,78.506134,DELIVERED,Delivered
EVT000018209,SHP0004068,2026-07-16 08:13:00,Chennai,13.042139,80.276651,ORDER_CREATED,Order Created
EVT000018210,SHP0004068,2026-07-16 20:13:00,Mumbai,19.052331,72.823165,PICKED_UP,Picked Up
EVT000018211,SHP0004068,2026-07-17 20:13:00,Bengaluru,13.025627,77.589189,AT_WAREHOUSE,At Warehouse
EVT000018212,SHP0004068,2026-07-18 14:13:00,Hyderabad,17.35148,78.516966,IN_TRANSIT,In Transit
EVT000018213,SHP0004068,2026-07-18 16:13:00,Hyderabad,17.333574,78.450651,OUT_FOR_DELIVERY,Out For Delivery
EVT000018214,SHP0004068,2026-07-20 07:13:00,Hyderabad,17.448902,78.523537,DELIVERED,Delivered
EVT000018215,SHP0004069,2026-08-20 14:08:00,Mumbai,19.063053,72.836323,ORDER_CREATED,Order Created
EVT000018216,SHP0004069,2026-08-21 06:08:00,Bengaluru,12.977233,77.642916,PICKED_UP,Picked Up
EVT000018217,SHP0004069,2026-08-22 02:08:00,Chennai,13.07789,80.273638,AT_WAREHOUSE,At Warehouse
EVT000018218,SHP0004069,2026-08-22 02:08:00,Hyderabad,17.348209,78.435843,IN_TRANSIT,In Transit
EVT000018219,SHP0004069,2026-08-22 14:08:00,Hyderabad,17.305072,78.495991,OUT_FOR_DELIVERY,Out For Delivery
EVT000018220,SHP0004069,2026-08-22 16:08:00,Hyderabad,17.425647,78.50259,DELIVERED,Delivered
EVT000018221,SHP0004070,2026-08-25 22:46:00,Chennai,13.086398,80.288193,ORDER_CREATED,Order Created
EVT000018222,SHP0004070,2026-08-26 15:46:00,Mumbai,19.101261,72.87916,PICKED_UP,Picked Up
EVT000018223,SHP0004070,2026-08-26 16:46:00,Bengaluru,13.001665,77.571661,AT_WAREHOUSE,At Warehouse
EVT000018224,SHP0004070,2026-08-27 13:46:00,Hyderabad,17.361289,78.478132,IN_TRANSIT,In Transit
EVT000018225,SHP0004070,2026-08-27 14:46:00,Hyderabad,17.385494,78.488035,OUT_FOR_DELIVERY,Out For Delivery
EVT000018226,SHP0004070,2026-08-27 19:46:00,Hyderabad,17.4121,78.526486,DELIVERED,Delivered
EVT000018227,SHP0004071,2026-07-11 08:46:00,Bengaluru,12.997218,77.595879,ORDER_CREATED,Order Created
EVT000018228,SHP0004071,2026-07-12 00:46:00,Mumbai,19.120364,72.841729,PICKED_UP,Picked Up
EVT000018229,SHP0004071,2026-07-12 18:46:00,Chennai,13.045284,80.268408,AT_WAREHOUSE,At Warehouse
EVT000018230,SHP0004072,2026-03-19 11:56:00,Mumbai,19.079861,72.929443,ORDER_CREATED,Order Created
EVT000018231,SHP0004072,2026-03-19 19:56:00,Bengaluru,12.941742,77.607425,PICKED_UP,Picked Up
EVT000018232,SHP0004072,2026-03-20 11:56:00,Chennai,13.135308,80.298942,AT_WAREHOUSE,At Warehouse
EVT000018233,SHP0004073,2026-08-31 13:52:00,Chennai,13.07933,80.298451,ORDER_CREATED,Order Created
EVT000018234,SHP0004073,2026-09-01 07:52:00,Mumbai,19.062514,72.848788,PICKED_UP,Picked Up
